order_id,product_id,quantity,unit_price
12171,36,1,35.74
13723,55,2,79.55
2323,55,3,58.98
10513,22,1,9.72
9630,2,3,53.72
7090,33,3,42.16
2981,26,3,86.21
2378,46,1,61.05
168,19,2,94.55
8256,46,2,76.64
2036,53,2,71.6
10754,48,2,50.3
12546,7,2,105.62
8898,55,2,50.13
13898,49,2,76.85
9744,40,2,95.31
5229,26,3,82.41
4119,49,2,63.07
3377,40,1,118.51
5286,20,3,35.35
8588,8,1,52.72
8215,39,1,82.59
887,46,2,118.43
5311,33,2,63.59
794,41,1,117.19
3243,11,2,23.38
9148,6,2,65.63
12939,11,1,87.35
11097,18,1,119.7
12597,43,2,57.68
658,51,2,108.07
6451,48,2,67.83
12583,30,2,103.72
1281,56,3,27.29
13525,10,3,32.71
10742,20,2,61.17
30,6,3,28.1
4900,23,2,73.23
2280,23,3,81.04
12444,31,2,62.95
5502,2,2,50.9
7577,49,2,29.34
927,9,2,75.36
5478,39,3,16.59
11844,38,2,103.53
1206,34,3,96.99
8842,18,1,107.98
10951,28,1,43.12
2146,51,3,89.08
9599,42,1,21.7
767,48,2,60.4
7423,7,3,27.26
8189,52,3,16.72
14007,5,3,19.71
5429,21,1,96.88
6884,7,3,53.76
5649,46,2,102.58
9565,34,2,30.97
11749,22,3,64.49
6818,58,1,114.65
11469,2,1,23.15
1849,11,2,116.34
8585,39,2,107.64
6831,60,2,112.62
14673,55,2,79.35
7554,38,1,119.4
4728,23,3,67.92
8227,37,2,17.74
11515,17,1,100.51
7753,55,2,66.07
6917,7,3,16.83
12879,23,3,71.43
12384,16,1,95.76
10476,13,3,87.86
14516,22,2,38.61
10709,13,3,95.53
4648,50,2,48.16
4557,14,2,59.91
7999,37,3,11.61
4903,18,1,57.39
9468,30,2,23.71
5084,32,1,14.28
6676,57,1,16.83
10009,4,3,45.75
1863,29,3,12.83
10182,55,2,59.39
1902,4,2,60.91
7821,33,2,83.62
13214,47,2,91.62
1813,14,3,62.06
11587,41,3,10.99
13492,57,2,69.66
9057,30,1,98.48
9058,43,1,95.48
126,42,2,13.35
1737,48,2,20.14
9882,29,1,55.73
5551,47,3,28.32
2908,30,1,115.92
3046,16,2,86.92
4481,33,2,56.41
2152,48,3,83.83
4522,5,1,58.13
14192,25,3,46.14
11447,5,3,65.96
612,4,3,51.11
14475,48,1,92.93
3011,11,3,107.68
5095,43,1,20.88
4344,7,1,73.81
13397,6,3,116.76
5245,24,2,90.99
13811,16,3,105.72
11024,49,1,17.87
11867,1,2,79.15
9988,49,2,39.14
2411,31,3,109.15
13913,53,1,31.4
10699,4,3,10.31
3804,54,2,90.17
4283,1,2,26.55
1029,11,2,81.63
7703,42,2,108.04
5612,2,2,109.16
3840,33,3,37.24
5092,28,2,113.26
7417,45,3,15.74
444,13,2,27.47
7332,10,1,112.16
1807,42,1,51.12
11179,40,2,12.51
9224,40,3,86.01
1450,50,1,16.88
5385,52,3,11.81
9577,34,1,92.69
9587,60,1,106.95
11567,49,3,98.06
352,44,1,113.71
10060,57,2,103.52
14541,4,3,38.35
12421,15,2,101.8
2773,30,2,28.36
6500,59,1,84.64
1833,26,2,46.85
388,44,2,43.13
12695,53,1,79.8
11916,1,2,113.95
14151,20,1,45.22
2767,27,1,14.67
11781,36,2,13.09
11553,15,2,42.68
2484,56,2,88.96
4893,16,1,8.14
5381,5,1,69.08
2686,41,1,61.34
2719,10,1,25.4
12295,60,3,28.11
5013,1,3,54.41
441,41,2,8.73
3450,24,2,107.58
3055,57,3,8.79
9957,52,1,14.17
11441,1,1,93.79
3191,11,2,37.18
14269,39,3,90.06
158,1,2,32.45
7520,15,3,49.19
4394,44,1,64.0
8689,35,2,88.95
14945,4,3,47.49
1009,10,3,8.78
14947,54,3,18.27
12558,16,1,79.97
5758,24,3,76.28
2545,18,3,101.53
791,27,1,87.4
10686,27,2,95.92
2517,55,2,97.85
11517,34,3,82.46
523,16,2,50.3
11616,27,1,11.58
11644,26,1,50.2
907,59,2,36.39
10473,39,3,25.55
8274,60,1,29.68
10983,29,1,119.87
13733,37,1,44.72
12047,19,1,39.35
9178,39,2,14.83
3310,60,3,102.03
1960,57,3,48.45
12021,47,3,8.97
10171,56,2,35.66
4899,24,3,77.53
5199,34,2,56.05
14101,17,3,52.37
10375,33,3,86.19
11522,60,3,51.18
10962,43,3,62.54
14248,4,2,82.42
13682,48,3,114.87
14430,49,2,104.26
2171,29,1,52.98
9883,35,1,76.16
5610,50,2,63.04
7765,37,3,21.78
11930,58,1,71.84
1782,40,1,30.11
10996,10,3,112.51
6353,48,2,12.83
8086,1,2,99.33
6000,42,3,21.0
5251,52,2,37.59
12032,4,3,41.71
9506,2,3,74.24
11231,43,3,36.1
3962,25,3,106.17
342,54,2,42.74
13223,20,1,80.16
12725,40,1,104.09
7784,48,3,51.33
3442,33,2,10.93
8156,41,3,32.39
13553,60,3,116.85
9671,4,3,24.41
3975,15,3,43.19
5769,37,2,12.06
12441,1,2,24.64
6835,35,3,92.89
13856,3,1,108.75
10461,22,2,96.79
14729,39,2,49.42
3058,28,1,26.17
6675,42,1,119.14
5582,39,1,119.21
7943,33,3,80.06
12321,54,3,31.75
7695,19,2,36.01
3443,58,1,18.4
8868,7,3,25.74
3985,55,3,95.97
12316,51,1,57.46
8358,49,3,99.68
4971,8,2,104.53
11173,32,3,82.12
2539,12,2,93.6
1300,38,2,90.79
7889,22,2,44.05
7764,20,2,94.8
8178,19,1,63.53
1045,35,3,61.67
9415,54,2,69.2
13,21,1,82.06
11988,16,3,62.15
5268,1,3,28.05
12424,45,2,100.9
4636,2,3,54.14
5538,34,3,99.9
13750,26,2,9.94
10183,20,1,55.67
5957,60,2,15.38
3724,56,1,22.85
11917,11,1,91.79
12593,28,1,109.36
12788,41,1,18.33
9756,26,2,15.4
147,25,1,104.43
1161,5,1,32.33
5197,44,3,89.31
3478,51,1,79.71
10410,25,1,28.47
2915,2,2,45.74
12560,27,2,57.17
12348,26,1,30.06
4914,48,1,50.19
7723,43,3,76.54
7433,13,1,90.29
9801,50,1,38.72
8920,21,3,47.61
1426,54,3,50.5
2781,48,1,97.95
6065,57,3,73.69
5352,7,3,80.82
996,37,1,90.74
10441,11,3,95.02
6962,22,2,104.01
10980,30,1,75.54
13765,49,2,71.13
448,31,3,99.14
2473,60,3,97.63
13798,33,3,117.2
13812,24,1,22.32
10346,37,3,97.35
8512,12,1,75.83
126,35,2,117.88
7471,35,3,64.56
3311,30,3,35.78
1334,16,3,90.11
1687,35,3,81.74
14188,53,2,116.35
13037,59,2,107.15
9762,51,1,52.23
4694,3,3,98.68
14315,38,2,59.21
14898,4,2,13.32
11959,60,2,8.09
6310,30,1,111.92
14443,52,1,20.74
7803,35,1,13.83
8800,38,3,105.44
14227,23,2,27.37
14466,24,1,28.71
9304,50,3,79.84
14399,21,2,53.77
9073,2,3,95.0
9580,6,1,67.73
1259,16,1,89.14
14116,7,3,67.36
501,6,2,39.81
4636,2,3,35.87
6044,59,2,100.92
10453,5,3,44.66
10134,7,2,104.17
8780,25,2,106.39
9288,56,3,64.21
4166,56,1,83.56
10499,17,3,73.47
10663,59,3,8.29
9354,38,2,58.27
2814,8,2,68.69
5217,17,1,34.88
10466,37,3,8.79
14325,26,1,98.49
8289,41,1,59.61
8060,57,1,57.99
7804,54,2,51.76
7137,28,3,57.01
1543,46,3,97.23
11781,18,1,69.74
10986,29,1,75.96
4812,51,2,97.87
7777,29,3,88.41
7836,13,3,46.07
14940,27,3,101.66
14282,17,3,116.71
7916,2,2,100.01
6626,32,1,102.7
483,28,1,11.6
2374,43,3,92.62
4148,37,2,72.99
14709,52,3,102.34
6253,60,1,25.64
2286,19,1,97.08
8541,30,2,103.88
10526,2,2,65.89
13310,44,2,26.7
3585,56,1,67.17
9585,57,1,91.06
9327,5,2,82.64
3310,60,2,67.62
12326,44,2,36.32
14482,38,3,39.09
13874,52,3,101.34
9986,28,3,50.93
5657,33,3,51.14
1509,5,1,52.45
11343,53,1,86.67
11516,41,3,21.76
542,24,2,20.16
13821,5,1,15.36
7711,15,2,29.93
3365,2,1,55.1
6152,55,3,13.53
9309,15,3,17.7
1207,36,2,15.57
11409,9,2,33.94
8872,8,1,75.86
4929,35,2,106.74
12270,40,3,32.39
13534,57,2,13.43
8195,12,3,13.75
6002,59,2,10.94
10261,26,3,91.31
9255,17,1,113.19
11423,19,3,78.8
3055,9,3,58.97
10955,42,1,32.69
3564,33,1,14.35
7130,25,1,40.53
2953,54,1,99.59
7556,19,1,113.38
6551,48,1,116.81
6408,13,3,10.56
2488,34,3,38.5
3187,48,3,84.87
11993,6,1,104.64
11415,25,2,13.8
5825,18,2,100.96
7353,1,1,87.08
14097,29,2,15.33
1964,43,2,32.79
8711,3,1,101.7
5722,44,2,68.15
1561,49,2,48.61
11780,1,2,14.92
4275,17,3,27.39
2083,55,3,67.88
12243,10,1,50.1
13388,11,1,85.07
9610,38,2,64.63
14168,30,3,44.12
9399,38,1,103.25
2704,56,2,70.21
4652,2,3,35.37
9166,38,3,17.37
6137,26,1,63.44
5030,40,3,50.64
1876,56,1,86.32
570,42,3,71.39
10633,57,2,73.57
8807,13,1,16.21
9193,40,1,24.52
10047,42,1,78.25
4202,36,1,71.53
4900,18,1,25.28
8732,9,3,35.84
3406,50,3,95.27
9100,48,2,56.49
8216,35,3,60.58
5038,48,1,115.38
10709,47,3,25.54
233,31,1,118.74
12427,19,2,94.33
2368,29,3,51.77
4015,3,3,101.12
8590,8,3,94.5
14274,34,1,10.93
6115,44,2,32.28
10971,24,2,14.98
12481,49,3,10.32
11651,17,2,8.68
14697,34,1,37.13
5628,13,3,17.46
8861,49,2,96.67
10581,26,2,58.87
9837,57,3,17.28
1479,28,3,31.32
8403,48,2,49.28
2778,50,2,104.85
10053,16,2,14.24
11184,16,3,80.96
3645,15,1,47.02
5909,38,2,60.78
6243,44,2,109.74
6795,32,1,117.2
2675,18,2,79.95
1806,55,2,16.35
9450,52,3,69.67
10593,33,3,111.01
1758,40,1,67.77
9485,37,2,93.29
4207,20,2,110.26
5836,35,2,18.43
8951,20,3,20.4
5896,33,2,33.01
6845,43,3,82.79
7690,18,3,51.29
13250,47,2,39.23
4327,49,3,43.31
4524,26,3,27.85
9172,4,2,84.51
6629,3,1,38.16
5093,4,2,57.27
5883,42,1,98.95
13277,3,2,47.21
13375,26,3,84.09
4483,40,3,9.55
62,15,2,104.93
3433,31,1,14.99
9539,40,1,12.33
5930,36,2,29.71
10611,25,2,24.82
9791,57,3,54.4
5064,50,2,78.42
12263,27,2,108.53
2737,40,2,50.31
4448,51,1,111.51
4358,57,3,46.13
14795,20,2,99.89
12195,10,2,63.41
14093,41,2,33.12
4395,18,1,85.32
5749,28,2,100.36
4823,34,2,38.67
25,51,1,39.01
328,48,2,82.43
11702,33,1,113.76
13999,7,1,101.52
2292,27,1,73.78
6714,54,1,61.18
2387,48,1,84.18
6770,4,1,79.14
2700,2,1,9.25
4146,48,3,94.87
7233,8,1,91.96
5652,30,3,109.93
11638,8,3,108.12
725,58,2,26.62
220,41,2,24.11
4607,7,2,71.04
6235,54,1,101.61
9430,15,2,67.7
12310,6,1,94.52
10507,50,1,31.68
5625,30,2,87.36
9812,20,1,72.13
5407,53,1,33.56
13352,32,3,39.57
8080,28,1,29.88
5526,37,1,106.25
4069,30,2,27.95
4921,8,1,35.44
13822,17,2,86.63
7861,15,3,24.18
5738,14,1,72.93
14390,45,3,16.8
10555,57,1,34.11
4509,45,1,50.72
9601,30,3,82.92
492,21,2,31.27
13412,55,1,88.76
1285,27,1,42.66
5680,42,3,108.34
4797,44,1,94.59
6071,40,2,27.61
9817,31,3,110.3
5145,38,3,111.85
10403,44,2,32.53
8320,4,2,36.86
6397,21,2,27.39
1225,2,1,27.08
9680,36,2,21.97
1106,13,2,78.23
1011,18,1,107.62
4769,53,3,111.39
11655,15,1,29.17
546,48,1,82.53
3931,12,2,64.77
5719,35,3,16.96
7978,2,3,84.42
12155,50,3,67.51
9436,44,1,48.51
14787,59,3,73.39
7318,46,1,77.31
111,6,3,13.19
14116,15,2,87.26
1577,21,1,114.88
8368,44,1,99.47
2897,13,3,33.35
2585,21,2,13.99
11962,13,2,91.25
10807,3,3,36.3
210,9,1,53.11
4560,23,1,49.74
10177,51,3,76.61
12168,40,3,79.83
13671,35,3,50.58
7100,21,1,22.28
5747,16,3,31.22
2466,17,2,29.32
2023,6,1,21.2
14,31,2,63.38
3401,18,1,54.2
2323,12,3,69.12
11433,53,1,112.98
11384,36,1,33.16
9434,30,3,52.93
13679,17,3,14.56
1940,22,2,18.6
14314,21,2,56.3
1669,53,1,46.13
2774,19,1,95.87
4485,42,3,68.11
14367,38,1,45.07
13091,3,1,89.59
9082,2,3,47.01
8830,44,3,54.89
14054,14,1,27.21
14252,6,2,74.27
2304,43,2,22.36
1082,52,2,12.3
12826,13,2,24.54
10356,13,1,86.21
7203,22,2,106.56
4384,28,2,104.77
11079,37,3,33.87
10550,57,3,73.12
1404,33,3,9.41
8386,27,1,32.92
4035,57,2,43.58
4419,29,3,32.72
6313,26,1,110.59
5851,15,2,15.69
1713,13,1,61.32
3214,49,2,105.79
13762,37,1,98.28
11131,28,3,76.53
12991,29,3,27.21
10736,18,3,109.83
10576,42,1,25.76
1999,49,1,57.07
6212,27,2,20.97
13717,17,1,54.19
8158,52,3,13.07
5368,3,2,91.77
2160,53,2,15.99
8949,18,2,65.48
11594,32,1,89.29
11091,27,3,66.83
8697,22,3,51.15
13175,20,1,85.56
13229,12,1,94.56
2552,21,1,43.18
12013,4,1,117.04
8289,17,3,37.92
7341,12,2,13.8
9752,42,1,64.4
10929,9,2,45.85
9222,45,3,57.44
3665,59,1,72.14
2101,34,2,80.18
10934,58,3,22.53
6033,35,2,28.95
14760,38,2,74.08
12748,40,3,18.35
13679,25,2,35.5
1685,22,3,91.34
7947,8,2,76.28
7021,7,3,87.14
13080,25,3,43.6
5409,48,1,71.24
4687,8,2,70.43
407,26,1,64.87
12890,21,3,65.11
1540,30,2,84.51
13446,39,2,106.38
151,31,2,98.31
8854,6,1,19.23
14193,47,3,81.84
10483,16,3,38.34
7560,26,1,94.97
7365,45,1,16.24
5893,16,3,21.39
3375,53,1,73.59
5992,59,1,53.69
3122,27,3,106.47
9335,35,1,87.09
6640,17,1,96.23
543,42,2,28.43
12359,27,3,61.8
13331,50,3,9.04
1236,1,2,79.59
1726,24,2,78.22
6788,4,3,92.1
3796,29,2,39.13
7840,3,1,24.74
10374,41,1,109.46
8289,25,2,47.79
1639,28,1,117.76
7367,42,2,48.18
1544,35,2,52.77
6845,52,3,82.6
11679,19,1,71.2
13172,22,3,95.64
14126,19,2,68.72
6726,51,2,32.7
7317,24,1,37.79
2435,46,2,57.35
12900,44,3,13.32
1020,35,2,40.67
14020,15,3,92.55
11855,49,3,109.4
3308,51,1,77.17
7879,24,2,59.27
13199,8,3,93.42
2017,11,3,55.27
13794,52,3,107.34
11780,4,2,17.13
4319,5,1,115.02
1039,13,3,86.67
1931,7,2,35.16
11161,26,2,82.77
10523,54,3,56.05
6434,32,2,96.44
2684,28,1,116.59
13039,37,3,20.76
4389,50,2,100.9
10145,39,3,91.07
10664,39,3,85.35
4574,42,3,41.1
5973,29,3,67.81
10392,19,3,63.32
5546,38,2,27.83
5090,2,3,11.2
12787,1,2,38.72
8308,19,3,31.79
14574,52,1,25.22
3445,42,2,72.44
6841,59,3,92.23
8405,50,3,26.52
12628,25,1,108.86
10671,43,1,12.24
1585,10,1,43.22
12395,44,3,108.54
12749,11,2,60.29
3072,40,1,54.1
9210,59,3,15.11
4410,6,3,117.62
11840,48,1,24.3
811,39,3,57.11
12272,44,2,20.72
9195,40,1,28.3
9458,30,3,103.5
12207,14,2,46.77
11945,35,1,80.55
8650,51,2,91.7
10724,33,2,93.85
10827,49,3,46.63
13366,31,3,16.81
606,8,2,56.57
169,2,3,98.36
9331,19,3,33.67
11174,23,2,80.15
5391,12,3,31.04
5693,54,1,22.75
14123,42,1,74.95
4398,57,1,15.32
6593,42,3,83.55
10953,36,3,55.85
11542,6,2,49.2
14565,48,1,60.44
8866,48,2,11.14
277,11,3,36.34
6066,60,3,118.35
9248,54,3,85.08
6634,36,3,58.34
5925,15,3,22.45
4454,23,2,98.55
4389,19,3,52.55
5890,46,2,27.21
14493,15,1,93.26
216,37,1,48.0
7277,42,1,105.01
5999,32,1,58.58
1565,47,3,99.69
4969,56,2,45.65
3055,8,3,111.57
12995,35,1,117.86
10827,26,2,9.36
8585,6,1,37.74
1000,45,1,92.09
7097,7,2,106.62
7163,49,3,13.67
4356,46,1,13.54
3722,2,2,53.56
6392,16,1,54.76
606,38,1,74.4
4822,41,1,60.12
12923,31,1,35.32
8079,19,2,79.3
7867,15,1,10.13
2100,14,3,53.28
13136,28,1,91.98
8745,6,3,102.46
8409,21,1,28.79
6325,55,1,20.37
12566,22,1,24.6
11377,27,2,98.06
10311,30,2,108.34
8067,15,1,37.87
9971,48,1,90.66
972,49,1,25.65
1444,13,2,65.79
14009,25,3,110.3
13260,16,1,83.42
8740,59,1,76.68
5854,44,1,39.54
8509,43,3,77.88
8742,55,1,86.51
8635,3,1,79.31
6221,4,1,90.39
7093,44,3,77.25
5983,29,2,53.03
8794,12,1,50.3
9522,12,1,10.98
5827,14,1,64.99
5962,57,2,61.13
12542,43,1,44.91
3515,15,1,13.09
14998,22,3,93.81
13024,20,1,82.91
14913,51,1,20.91
3118,32,2,54.48
5083,38,2,11.78
696,44,2,11.0
10886,51,2,38.97
8274,4,1,16.55
12271,44,3,70.19
13775,47,2,114.51
13939,10,3,38.5
13079,7,3,112.26
10219,57,2,72.7
9470,22,3,111.14
8926,38,1,28.3
13065,23,3,75.83
4533,27,2,67.99
657,57,1,17.29
3761,46,1,54.24
11626,55,2,32.21
3504,51,3,99.2
3114,49,2,70.02
6691,14,3,89.58
1079,9,3,85.24
13769,22,1,21.56
993,50,3,81.33
12256,21,1,108.93
2190,22,3,68.61
11069,4,2,83.79
5333,60,2,110.85
1456,6,2,68.17
6727,15,1,57.43
3713,13,2,47.4
3961,37,2,19.42
4561,23,3,72.24
4907,17,3,62.28
12977,18,1,25.48
9446,10,1,70.77
11037,20,3,33.7
5054,43,2,28.91
9365,13,2,23.79
46,15,3,13.89
11901,45,1,24.83
5122,35,3,106.67
6765,34,3,99.3
4712,23,3,101.78
2339,23,2,59.32
14656,57,2,46.2
1868,58,2,68.33
424,56,3,14.53
14436,31,3,54.19
13128,20,1,104.04
7575,29,1,17.8
14111,39,2,114.17
8035,42,1,39.65
2853,55,2,97.02
6703,42,3,110.4
9790,43,1,32.19
10618,3,2,111.51
11058,37,3,44.55
11528,53,3,27.4
13140,15,2,76.34
12337,13,2,68.25
4554,24,2,102.1
4758,33,3,27.34
11482,58,2,30.43
14423,27,3,94.41
7754,36,2,82.94
8180,52,3,39.73
8675,43,1,89.92
10597,25,3,85.35
14932,54,1,42.76
4314,54,1,14.35
14373,17,3,103.86
2608,8,3,79.49
13909,27,2,82.34
7585,34,1,39.88
2491,29,1,79.87
2301,17,1,19.5
10456,7,3,67.68
9528,60,2,43.11
6046,49,3,59.69
14778,52,3,34.3
816,40,2,74.66
7809,21,2,108.75
9858,18,2,114.93
5726,34,1,38.82
5562,56,1,16.58
12101,45,3,33.25
11509,56,2,22.4
14977,36,2,111.12
2638,44,1,61.97
3105,47,2,24.4
10469,37,2,17.13
12630,53,3,68.06
9572,5,3,103.32
3249,45,1,75.86
6262,8,3,55.26
1296,11,3,71.57
10722,11,3,9.03
14928,36,1,35.72
1682,9,2,11.98
11000,29,3,111.92
5754,34,3,49.51
6346,46,2,76.26
12145,35,3,49.43
1909,2,2,26.26
11687,3,3,19.79
4165,43,2,41.68
3975,19,2,31.08
7068,52,3,39.7
14500,40,2,105.1
12403,43,3,108.34
11195,52,1,56.26
3978,13,2,82.9
10717,2,2,95.04
1002,38,2,44.58
12432,55,2,38.33
7792,10,3,32.78
14977,9,2,67.61
3606,25,1,16.07
10464,5,1,31.09
11618,54,2,23.45
6061,37,2,30.6
6936,17,1,61.37
8473,20,2,12.29
6265,27,1,23.11
3308,10,2,51.61
5193,30,1,22.19
5475,22,1,42.67
13648,37,3,118.11
5517,39,1,80.61
6574,47,3,11.96
7821,33,1,79.98
2657,40,1,114.31
4346,38,2,119.1
10334,28,2,41.53
12578,21,1,8.97
10008,50,3,54.69
8279,22,2,33.49
2796,2,1,94.61
3967,16,1,64.57
12742,57,1,38.15
12633,24,1,22.11
11344,9,3,33.16
10149,43,3,24.99
8249,51,3,86.85
7454,60,2,88.52
3253,57,3,57.33
7324,18,2,55.89
10776,10,1,55.05
2282,18,2,71.11
2045,57,2,117.9
2241,20,1,24.26
7349,2,1,101.75
354,23,3,104.22
12519,32,3,84.61
8570,37,1,58.55
368,29,2,111.68
10863,35,1,104.57
4228,57,1,74.27
3174,14,3,100.81
242,11,1,40.49
14019,14,1,110.29
10459,49,3,12.83
6647,40,3,91.96
9446,7,2,101.14
11224,19,3,73.62
6373,1,1,57.99
6792,23,3,15.55
3978,36,2,23.92
11727,8,2,97.39
7323,45,2,59.42
9013,24,2,78.86
4121,50,1,12.24
6146,47,2,92.48
12720,47,2,104.75
4504,44,2,93.84
5119,43,2,48.57
11947,22,3,109.88
8440,37,2,64.94
5318,15,1,49.0
565,27,2,97.94
7707,54,1,34.43
5762,44,2,90.01
9110,42,2,33.3
2489,37,1,16.96
440,28,2,26.85
1653,8,3,116.34
12212,51,2,51.67
8040,38,1,58.4
3167,52,3,95.69
370,56,3,81.74
2083,37,1,76.88
1429,40,1,114.58
1187,30,1,79.56
5097,13,3,30.38
4493,60,3,92.25
11853,43,3,111.58
12368,46,2,107.56
438,50,2,26.54
14939,29,3,111.52
13568,19,3,62.57
3339,1,3,119.15
4866,18,2,116.89
5323,51,2,119.12
3165,38,2,98.78
10912,50,1,22.69
12605,53,3,22.86
9028,52,1,117.45
5417,37,3,86.05
2353,17,1,57.35
1026,16,2,84.41
12053,8,3,17.74
8967,9,3,47.45
12374,2,2,99.31
13209,15,1,107.62
2370,29,3,57.41
6943,17,1,115.35
12680,52,2,68.43
11803,42,2,54.62
1964,12,2,111.44
12531,19,2,16.34
2926,8,1,87.71
7088,47,1,60.14
14260,1,1,8.93
14018,43,3,20.17
2525,9,2,49.61
13467,1,1,44.0
14861,51,3,101.86
5240,17,3,109.8
7703,22,1,50.52
5316,17,3,51.66
438,19,1,71.38
3883,36,3,111.72
13237,5,3,77.57
13398,1,3,80.82
6739,41,1,109.12
627,9,2,34.96
12476,35,2,82.94
2351,23,2,104.52
11375,13,3,35.77
12658,53,1,23.01
7612,56,2,61.16
4710,32,3,30.8
6176,51,1,59.32
13148,21,3,42.97
3547,35,3,15.8
13861,54,1,18.18
9196,42,2,39.11
11256,37,2,30.39
12804,45,2,77.19
5278,45,1,52.91
11906,25,3,43.9
5767,23,2,73.59
14254,16,2,104.16
12909,56,2,40.85
454,43,2,34.63
8498,25,1,11.2
8273,49,3,37.12
14658,57,1,84.1
6259,37,3,20.25
11462,3,3,40.78
4365,15,3,28.18
12715,53,3,113.93
11588,26,1,40.95
5966,24,2,12.56
9318,2,3,68.99
13170,30,1,63.41
4940,47,2,113.43
14200,20,3,72.34
8215,42,2,79.79
12878,15,1,18.58
7024,7,1,65.88
7129,51,2,58.35
14017,14,3,116.38
10307,43,2,117.85
12676,6,1,37.53
14758,33,2,8.17
10288,39,3,117.88
11310,27,3,95.81
13662,40,3,102.41
7060,29,2,20.87
11000,19,1,45.98
3644,55,2,59.03
13259,11,1,52.89
631,21,3,60.35
5075,44,1,30.33
11164,32,1,30.74
6709,7,1,40.98
3332,54,1,104.61
8060,8,1,68.52
10969,60,3,119.1
11630,5,3,43.2
5475,30,1,69.24
5593,18,2,55.91
9746,32,2,19.53
14549,4,2,14.28
13509,25,1,64.0
2467,6,2,16.55
5123,15,2,28.17
7686,52,3,71.41
5797,40,1,66.01
7417,3,1,89.37
12765,26,3,63.81
2068,45,1,31.14
2689,53,2,72.44
8277,26,2,23.7
11400,41,2,77.19
14193,10,2,64.19
1690,16,2,83.69
2019,34,3,73.9
1361,42,1,87.63
14703,39,2,103.91
6573,29,2,104.63
10679,54,2,9.67
11392,1,2,67.75
1617,2,2,10.49
9925,48,2,92.84
9337,33,1,22.28
8637,39,1,33.13
13614,11,2,8.09
12949,53,1,35.61
9211,30,3,80.67
14659,41,3,66.42
7752,32,3,62.91
11624,46,1,83.11
10651,53,3,85.0
13730,15,2,30.52
8802,18,1,26.59
2874,49,1,49.66
4255,3,1,40.35
14145,32,3,103.16
10409,30,1,13.84
13215,34,1,115.32
6386,46,2,70.23
11216,43,1,13.72
7583,28,2,42.52
4130,59,2,81.95
12918,11,3,105.95
13143,7,1,25.36
8833,34,1,84.99
6148,46,1,41.94
14580,42,2,71.29
6244,2,3,60.93
6276,26,2,86.77
3362,39,3,89.57
6459,20,1,20.01
5222,44,2,63.07
13952,44,1,75.27
10877,1,2,39.31
3095,36,3,57.16
12264,30,2,82.18
7880,48,2,16.84
5246,52,2,16.31
4001,48,3,92.02
1708,5,1,36.25
6433,44,1,110.17
1871,51,2,40.42
8162,44,3,67.53
5501,3,2,17.0
12332,10,1,29.69
10580,30,1,24.82
6467,37,3,63.06
8428,19,1,66.52
11988,31,2,118.94
5334,35,1,67.13
5411,20,1,28.61
10999,24,1,29.43
9780,48,2,26.61
4107,34,3,9.77
5519,38,2,30.24
3502,60,2,50.14
8647,21,3,91.77
3079,18,3,19.06
1507,43,2,9.33
914,50,1,93.49
3409,58,1,112.8
3002,45,3,80.87
14610,26,2,68.72
5743,15,1,52.49
4117,36,3,42.23
6594,35,1,81.59
3234,48,1,86.94
6936,14,3,24.77
5585,56,2,67.02
4470,42,2,102.62
2908,18,1,109.26
12600,25,1,110.86
4880,35,2,110.21
11449,13,1,106.0
12843,20,1,55.28
863,3,3,31.97
9197,51,2,61.01
10468,11,2,57.96
170,7,1,29.11
11619,41,2,59.45
5739,28,2,41.28
5645,33,2,53.74
4506,43,3,30.35
10839,29,2,81.93
5211,6,3,27.39
12333,36,1,98.8
11594,23,2,76.3
4834,41,1,109.43
11364,10,2,50.6
8713,12,2,66.64
11737,14,2,24.8
14383,5,2,33.32
12210,3,2,70.83
14921,22,1,108.52
3652,25,2,57.25
7892,25,1,21.0
1320,43,1,14.65
6572,44,3,23.33
6255,58,1,98.58
12741,27,2,98.39
3,26,1,8.51
7837,37,2,52.66
14629,46,3,54.08
9801,6,1,20.29
789,13,2,34.97
14131,4,1,113.83
7620,37,2,62.39
8102,32,3,78.84
390,37,3,63.06
10207,7,2,119.31
5507,13,1,23.41
9610,55,3,40.16
673,7,1,63.93
9364,3,3,30.09
2440,31,1,53.18
4556,16,1,51.09
14447,15,2,54.6
2993,18,2,64.34
8014,48,2,42.08
1500,19,1,97.45
6908,29,1,91.55
10874,48,2,16.41
257,2,3,92.09
7923,46,3,119.29
705,42,3,51.27
1338,39,3,71.96
842,32,2,37.21
8224,30,1,31.58
12163,27,1,80.88
1785,22,2,15.93
11474,24,3,113.49
5186,53,1,62.09
9826,59,1,86.19
5303,34,2,19.9
7096,15,1,115.19
13358,58,3,48.84
4856,21,1,14.36
7357,47,3,43.87
12091,10,3,8.49
12044,21,3,26.88
8559,47,2,119.56
13792,11,3,85.62
10190,36,3,76.39
14876,50,2,67.32
8849,36,3,42.94
10877,49,1,107.5
9333,53,1,110.44
4835,58,3,61.14
6439,60,1,68.77
189,22,2,88.17
854,39,2,94.36
10122,16,3,46.85
8381,18,1,99.18
915,21,1,88.92
9717,23,1,90.1
5753,9,2,32.63
2581,47,1,98.45
8011,56,1,72.31
7262,19,2,91.99
9344,13,3,14.36
9131,39,2,48.88
373,30,1,69.28
